event_id,account_id,event_name,feature,occurred_at,received_at,properties
evt_0070_14_00,acct_0070,session_started,dashboard,2026-07-15T22:00:00+00:00,2026-07-15T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_14_01,acct_0070,feature_used,alerts,2026-07-15T23:10:00+00:00,2026-07-15T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_14_02,acct_0070,feature_used,reports,2026-07-15T00:20:00+00:00,2026-07-15T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_15_00,acct_0070,session_started,dashboard,2026-07-16T22:00:00+00:00,2026-07-16T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_15_01,acct_0070,feature_used,alerts,2026-07-16T23:10:00+00:00,2026-07-16T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_15_02,acct_0070,feature_used,reports,2026-07-16T00:20:00+00:00,2026-07-16T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_16_00,acct_0070,session_started,dashboard,2026-07-17T22:00:00+00:00,2026-07-17T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_16_01,acct_0070,feature_used,alerts,2026-07-17T23:10:00+00:00,2026-07-17T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_16_02,acct_0070,feature_used,reports,2026-07-17T00:20:00+00:00,2026-07-17T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_17_00,acct_0070,session_started,dashboard,2026-07-18T22:00:00+00:00,2026-07-18T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_17_01,acct_0070,feature_used,alerts,2026-07-18T23:10:00+00:00,2026-07-18T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_17_02,acct_0070,feature_used,reports,2026-07-18T00:20:00+00:00,2026-07-18T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_18_00,acct_0070,session_started,dashboard,2026-07-19T22:00:00+00:00,2026-07-19T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_18_01,acct_0070,feature_used,alerts,2026-07-19T23:10:00+00:00,2026-07-19T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_18_02,acct_0070,feature_used,reports,2026-07-19T00:20:00+00:00,2026-07-19T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_19_00,acct_0070,session_started,dashboard,2026-07-20T22:00:00+00:00,2026-07-20T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_19_01,acct_0070,feature_used,alerts,2026-07-20T23:10:00+00:00,2026-07-20T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_19_02,acct_0070,feature_used,reports,2026-07-20T00:20:00+00:00,2026-07-20T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_20_00,acct_0070,session_started,dashboard,2026-07-21T22:00:00+00:00,2026-07-21T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_20_01,acct_0070,feature_used,alerts,2026-07-21T23:10:00+00:00,2026-07-21T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_20_02,acct_0070,feature_used,reports,2026-07-21T00:20:00+00:00,2026-07-21T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_21_00,acct_0070,session_started,dashboard,2026-07-22T22:00:00+00:00,2026-07-22T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_21_01,acct_0070,feature_used,alerts,2026-07-22T23:10:00+00:00,2026-07-22T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_21_02,acct_0070,feature_used,reports,2026-07-22T00:20:00+00:00,2026-07-22T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_22_00,acct_0070,session_started,dashboard,2026-07-23T22:00:00+00:00,2026-07-23T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_22_01,acct_0070,feature_used,alerts,2026-07-23T23:10:00+00:00,2026-07-23T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_22_02,acct_0070,feature_used,reports,2026-07-23T00:20:00+00:00,2026-07-23T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_23_00,acct_0070,session_started,dashboard,2026-07-24T22:00:00+00:00,2026-07-24T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_23_01,acct_0070,feature_used,alerts,2026-07-24T23:10:00+00:00,2026-07-24T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_23_02,acct_0070,feature_used,reports,2026-07-24T00:20:00+00:00,2026-07-24T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_24_00,acct_0070,session_started,dashboard,2026-07-25T22:00:00+00:00,2026-07-25T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_24_01,acct_0070,feature_used,alerts,2026-07-25T23:10:00+00:00,2026-07-25T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_24_02,acct_0070,feature_used,reports,2026-07-25T00:20:00+00:00,2026-07-25T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_25_00,acct_0070,session_started,dashboard,2026-07-26T22:00:00+00:00,2026-07-26T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_25_01,acct_0070,feature_used,alerts,2026-07-26T23:10:00+00:00,2026-07-26T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_25_02,acct_0070,feature_used,reports,2026-07-26T00:20:00+00:00,2026-07-26T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_26_00,acct_0070,session_started,dashboard,2026-07-27T22:00:00+00:00,2026-07-27T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_26_01,acct_0070,feature_used,alerts,2026-07-27T23:10:00+00:00,2026-07-27T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_26_02,acct_0070,feature_used,reports,2026-07-27T00:20:00+00:00,2026-07-27T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_27_00,acct_0070,session_started,dashboard,2026-07-28T22:00:00+00:00,2026-07-28T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_27_01,acct_0070,feature_used,alerts,2026-07-28T23:10:00+00:00,2026-07-28T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_27_02,acct_0070,feature_used,reports,2026-07-28T00:20:00+00:00,2026-07-28T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_28_00,acct_0070,session_started,dashboard,2026-07-29T22:00:00+00:00,2026-07-29T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_28_01,acct_0070,feature_used,alerts,2026-07-29T23:10:00+00:00,2026-07-29T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_28_02,acct_0070,feature_used,reports,2026-07-29T00:20:00+00:00,2026-07-29T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_29_00,acct_0070,session_started,dashboard,2026-07-30T22:00:00+00:00,2026-07-30T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_29_01,acct_0070,feature_used,alerts,2026-07-30T23:10:00+00:00,2026-07-30T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_29_02,acct_0070,feature_used,reports,2026-07-30T00:20:00+00:00,2026-07-30T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_30_00,acct_0070,session_started,dashboard,2026-07-31T22:00:00+00:00,2026-07-31T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_30_01,acct_0070,feature_used,alerts,2026-07-31T23:10:00+00:00,2026-07-31T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_30_02,acct_0070,feature_used,reports,2026-07-31T00:20:00+00:00,2026-07-31T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_31_00,acct_0070,session_started,dashboard,2026-08-01T22:00:00+00:00,2026-08-01T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_31_01,acct_0070,feature_used,alerts,2026-08-01T23:10:00+00:00,2026-08-01T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_31_02,acct_0070,feature_used,reports,2026-08-01T00:20:00+00:00,2026-08-01T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_32_00,acct_0070,session_started,dashboard,2026-08-02T22:00:00+00:00,2026-08-02T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_32_01,acct_0070,feature_used,alerts,2026-08-02T23:10:00+00:00,2026-08-02T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_32_02,acct_0070,feature_used,reports,2026-08-02T00:20:00+00:00,2026-08-02T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_33_00,acct_0070,session_started,dashboard,2026-08-03T22:00:00+00:00,2026-08-03T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_33_01,acct_0070,feature_used,alerts,2026-08-03T23:10:00+00:00,2026-08-03T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_33_02,acct_0070,feature_used,reports,2026-08-03T00:20:00+00:00,2026-08-03T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_34_00,acct_0070,session_started,dashboard,2026-08-04T22:00:00+00:00,2026-08-04T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_34_01,acct_0070,feature_used,alerts,2026-08-04T23:10:00+00:00,2026-08-04T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_34_02,acct_0070,feature_used,reports,2026-08-04T00:20:00+00:00,2026-08-04T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_35_00,acct_0070,session_started,dashboard,2026-08-05T22:00:00+00:00,2026-08-05T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_35_01,acct_0070,feature_used,alerts,2026-08-05T23:10:00+00:00,2026-08-05T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_35_02,acct_0070,feature_used,reports,2026-08-05T00:20:00+00:00,2026-08-05T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_36_00,acct_0070,session_started,dashboard,2026-08-06T22:00:00+00:00,2026-08-06T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_36_01,acct_0070,feature_used,alerts,2026-08-06T23:10:00+00:00,2026-08-06T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_36_02,acct_0070,feature_used,reports,2026-08-06T00:20:00+00:00,2026-08-06T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_37_00,acct_0070,session_started,dashboard,2026-08-07T22:00:00+00:00,2026-08-07T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_37_01,acct_0070,feature_used,alerts,2026-08-07T23:10:00+00:00,2026-08-07T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_37_02,acct_0070,feature_used,reports,2026-08-07T00:20:00+00:00,2026-08-07T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_38_00,acct_0070,session_started,dashboard,2026-08-08T22:00:00+00:00,2026-08-08T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_38_01,acct_0070,feature_used,alerts,2026-08-08T23:10:00+00:00,2026-08-08T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_38_02,acct_0070,feature_used,reports,2026-08-08T00:20:00+00:00,2026-08-08T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_39_00,acct_0070,session_started,dashboard,2026-08-09T22:00:00+00:00,2026-08-09T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_39_01,acct_0070,feature_used,alerts,2026-08-09T23:10:00+00:00,2026-08-09T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_39_02,acct_0070,feature_used,reports,2026-08-09T00:20:00+00:00,2026-08-09T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_40_00,acct_0070,session_started,dashboard,2026-08-10T22:00:00+00:00,2026-08-10T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_40_01,acct_0070,feature_used,alerts,2026-08-10T23:10:00+00:00,2026-08-10T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_40_02,acct_0070,feature_used,reports,2026-08-10T00:20:00+00:00,2026-08-10T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_41_00,acct_0070,session_started,dashboard,2026-08-11T22:00:00+00:00,2026-08-11T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_41_01,acct_0070,feature_used,alerts,2026-08-11T23:10:00+00:00,2026-08-11T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_41_02,acct_0070,feature_used,reports,2026-08-11T00:20:00+00:00,2026-08-11T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_42_00,acct_0070,session_started,dashboard,2026-08-12T22:00:00+00:00,2026-08-12T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_42_01,acct_0070,feature_used,alerts,2026-08-12T23:10:00+00:00,2026-08-12T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_42_02,acct_0070,feature_used,reports,2026-08-12T00:20:00+00:00,2026-08-12T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_43_00,acct_0070,session_started,dashboard,2026-08-13T22:00:00+00:00,2026-08-13T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_43_01,acct_0070,feature_used,alerts,2026-08-13T23:10:00+00:00,2026-08-13T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_43_02,acct_0070,feature_used,reports,2026-08-13T00:20:00+00:00,2026-08-13T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0070_44_00,acct_0070,session_started,dashboard,2026-08-14T22:00:00+00:00,2026-08-14T22:07:00+00:00,"{""user_id"":""usr_0070_00""}"
evt_0070_44_01,acct_0070,feature_used,alerts,2026-08-14T23:10:00+00:00,2026-08-14T23:18:00+00:00,"{""user_id"":""usr_0070_01""}"
evt_0070_44_02,acct_0070,feature_used,reports,2026-08-14T00:20:00+00:00,2026-08-14T00:20:00+00:00,"{""user_id"":""usr_0070_02""}"
evt_0071_00_00,acct_0071,session_started,dashboard,2026-07-01T23:00:00+00:00,2026-07-01T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_00_01,acct_0071,feature_used,alerts,2026-07-01T00:11:00+00:00,2026-07-01T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_00_02,acct_0071,feature_used,reports,2026-07-01T01:22:00+00:00,2026-07-01T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_00_03,acct_0071,session_started,dashboard,2026-07-01T02:33:00+00:00,2026-07-01T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_00_04,acct_0071,feature_used,alerts,2026-07-01T03:44:00+00:00,2026-07-01T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_00_05,acct_0071,feature_used,reports,2026-07-01T04:55:00+00:00,2026-07-01T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_00_06,acct_0071,session_started,dashboard,2026-07-01T05:06:00+00:00,2026-07-01T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_01_00,acct_0071,session_started,dashboard,2026-07-02T23:00:00+00:00,2026-07-02T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_01_01,acct_0071,feature_used,alerts,2026-07-02T00:11:00+00:00,2026-07-02T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_01_02,acct_0071,feature_used,reports,2026-07-02T01:22:00+00:00,2026-07-02T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_01_03,acct_0071,session_started,dashboard,2026-07-02T02:33:00+00:00,2026-07-02T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_01_04,acct_0071,feature_used,alerts,2026-07-02T03:44:00+00:00,2026-07-02T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_01_05,acct_0071,feature_used,reports,2026-07-02T04:55:00+00:00,2026-07-02T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_01_06,acct_0071,session_started,dashboard,2026-07-02T05:06:00+00:00,2026-07-02T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_02_00,acct_0071,session_started,dashboard,2026-07-03T23:00:00+00:00,2026-07-03T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_02_01,acct_0071,feature_used,alerts,2026-07-03T00:11:00+00:00,2026-07-03T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_02_02,acct_0071,feature_used,reports,2026-07-03T01:22:00+00:00,2026-07-03T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_02_03,acct_0071,session_started,dashboard,2026-07-03T02:33:00+00:00,2026-07-03T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_02_04,acct_0071,feature_used,alerts,2026-07-03T03:44:00+00:00,2026-07-03T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_02_05,acct_0071,feature_used,reports,2026-07-03T04:55:00+00:00,2026-07-03T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_02_06,acct_0071,session_started,dashboard,2026-07-03T05:06:00+00:00,2026-07-03T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_03_00,acct_0071,session_started,dashboard,2026-07-04T23:00:00+00:00,2026-07-04T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_03_01,acct_0071,feature_used,alerts,2026-07-04T00:11:00+00:00,2026-07-04T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_03_02,acct_0071,feature_used,reports,2026-07-04T01:22:00+00:00,2026-07-04T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_03_03,acct_0071,session_started,dashboard,2026-07-04T02:33:00+00:00,2026-07-04T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_03_04,acct_0071,feature_used,alerts,2026-07-04T03:44:00+00:00,2026-07-04T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_03_05,acct_0071,feature_used,reports,2026-07-04T04:55:00+00:00,2026-07-04T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_03_06,acct_0071,session_started,dashboard,2026-07-04T05:06:00+00:00,2026-07-04T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_04_00,acct_0071,session_started,dashboard,2026-07-05T23:00:00+00:00,2026-07-05T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_04_01,acct_0071,feature_used,alerts,2026-07-05T00:11:00+00:00,2026-07-05T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_04_02,acct_0071,feature_used,reports,2026-07-05T01:22:00+00:00,2026-07-05T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_04_03,acct_0071,session_started,dashboard,2026-07-05T02:33:00+00:00,2026-07-05T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_04_04,acct_0071,feature_used,alerts,2026-07-05T03:44:00+00:00,2026-07-05T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_04_05,acct_0071,feature_used,reports,2026-07-05T04:55:00+00:00,2026-07-05T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_04_06,acct_0071,session_started,dashboard,2026-07-05T05:06:00+00:00,2026-07-05T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_05_00,acct_0071,session_started,dashboard,2026-07-06T23:00:00+00:00,2026-07-06T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_05_01,acct_0071,feature_used,alerts,2026-07-06T00:11:00+00:00,2026-07-06T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_05_02,acct_0071,feature_used,reports,2026-07-06T01:22:00+00:00,2026-07-06T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_05_03,acct_0071,session_started,dashboard,2026-07-06T02:33:00+00:00,2026-07-06T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_05_04,acct_0071,feature_used,alerts,2026-07-06T03:44:00+00:00,2026-07-06T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_05_05,acct_0071,feature_used,reports,2026-07-06T04:55:00+00:00,2026-07-06T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_05_06,acct_0071,session_started,dashboard,2026-07-06T05:06:00+00:00,2026-07-06T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_06_00,acct_0071,session_started,dashboard,2026-07-07T23:00:00+00:00,2026-07-07T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_06_01,acct_0071,feature_used,alerts,2026-07-07T00:11:00+00:00,2026-07-07T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_06_02,acct_0071,feature_used,reports,2026-07-07T01:22:00+00:00,2026-07-07T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_06_03,acct_0071,session_started,dashboard,2026-07-07T02:33:00+00:00,2026-07-07T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_06_04,acct_0071,feature_used,alerts,2026-07-07T03:44:00+00:00,2026-07-07T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_06_05,acct_0071,feature_used,reports,2026-07-07T04:55:00+00:00,2026-07-07T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_06_06,acct_0071,session_started,dashboard,2026-07-07T05:06:00+00:00,2026-07-07T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_07_00,acct_0071,session_started,dashboard,2026-07-08T23:00:00+00:00,2026-07-08T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_07_01,acct_0071,feature_used,alerts,2026-07-08T00:11:00+00:00,2026-07-08T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_07_02,acct_0071,feature_used,reports,2026-07-08T01:22:00+00:00,2026-07-08T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_07_03,acct_0071,session_started,dashboard,2026-07-08T02:33:00+00:00,2026-07-08T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_07_04,acct_0071,feature_used,alerts,2026-07-08T03:44:00+00:00,2026-07-08T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_07_05,acct_0071,feature_used,reports,2026-07-08T04:55:00+00:00,2026-07-08T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_07_06,acct_0071,session_started,dashboard,2026-07-08T05:06:00+00:00,2026-07-08T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_08_00,acct_0071,session_started,dashboard,2026-07-09T23:00:00+00:00,2026-07-09T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_08_01,acct_0071,feature_used,alerts,2026-07-09T00:11:00+00:00,2026-07-09T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_08_02,acct_0071,feature_used,reports,2026-07-09T01:22:00+00:00,2026-07-09T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_08_03,acct_0071,session_started,dashboard,2026-07-09T02:33:00+00:00,2026-07-09T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_08_04,acct_0071,feature_used,alerts,2026-07-09T03:44:00+00:00,2026-07-09T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_08_05,acct_0071,feature_used,reports,2026-07-09T04:55:00+00:00,2026-07-09T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_08_06,acct_0071,session_started,dashboard,2026-07-09T05:06:00+00:00,2026-07-09T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_09_00,acct_0071,session_started,dashboard,2026-07-10T23:00:00+00:00,2026-07-10T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_09_01,acct_0071,feature_used,alerts,2026-07-10T00:11:00+00:00,2026-07-10T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_09_02,acct_0071,feature_used,reports,2026-07-10T01:22:00+00:00,2026-07-10T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_09_03,acct_0071,session_started,dashboard,2026-07-10T02:33:00+00:00,2026-07-10T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_09_04,acct_0071,feature_used,alerts,2026-07-10T03:44:00+00:00,2026-07-10T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_09_05,acct_0071,feature_used,reports,2026-07-10T04:55:00+00:00,2026-07-10T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_09_06,acct_0071,session_started,dashboard,2026-07-10T05:06:00+00:00,2026-07-10T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_10_00,acct_0071,session_started,dashboard,2026-07-11T23:00:00+00:00,2026-07-11T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_10_01,acct_0071,feature_used,alerts,2026-07-11T00:11:00+00:00,2026-07-11T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_10_02,acct_0071,feature_used,reports,2026-07-11T01:22:00+00:00,2026-07-11T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_10_03,acct_0071,session_started,dashboard,2026-07-11T02:33:00+00:00,2026-07-11T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_10_04,acct_0071,feature_used,alerts,2026-07-11T03:44:00+00:00,2026-07-11T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_10_05,acct_0071,feature_used,reports,2026-07-11T04:55:00+00:00,2026-07-11T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_10_06,acct_0071,session_started,dashboard,2026-07-11T05:06:00+00:00,2026-07-11T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_11_00,acct_0071,session_started,dashboard,2026-07-12T23:00:00+00:00,2026-07-12T23:08:00+00:00,"{""user_id"":""usr_0071_00""}"
evt_0071_11_01,acct_0071,feature_used,alerts,2026-07-12T00:11:00+00:00,2026-07-12T00:11:00+00:00,"{""user_id"":""usr_0071_01""}"
evt_0071_11_02,acct_0071,feature_used,reports,2026-07-12T01:22:00+00:00,2026-07-12T01:23:00+00:00,"{""user_id"":""usr_0071_02""}"
evt_0071_11_03,acct_0071,session_started,dashboard,2026-07-12T02:33:00+00:00,2026-07-12T02:35:00+00:00,"{""user_id"":""usr_0071_03""}"
evt_0071_11_04,acct_0071,feature_used,alerts,2026-07-12T03:44:00+00:00,2026-07-12T03:47:00+00:00,"{""user_id"":""usr_0071_04""}"
evt_0071_11_05,acct_0071,feature_used,reports,2026-07-12T04:55:00+00:00,2026-07-12T04:59:00+00:00,"{""user_id"":""usr_0071_05""}"
evt_0071_11_06,acct_0071,session_started,dashboard,2026-07-12T05:06:00+00:00,2026-07-12T05:11:00+00:00,"{""user_id"":""usr_0071_00""}"
